,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,pv_area_id,time_created,obstacle,type
1970,1970,1970,1970,2242,1058,2020-12-12 03:29:00,"MULTIPOLYGON (((48.40053373035246 11.99414749210265, 48.40052660727122 11.99415017431166, 48.4005292784268 11.99416090314772, 48.40053729189273 11.99415822093871, 48.40053373035246 11.99414749210265)), ((48.40051503226206 11.9941568798342, 48.40050790917818 11.99415822093871, 48.40050968994925 11.99416760867026, 48.40051414187662 11.99416626756575, 48.40051503226206 11.9941568798342)))",chimney
1971,1971,1971,1971,2243,1058,2020-12-12 03:29:00,"MULTIPOLYGON (((48.40050790917818 11.99411664669898, 48.40051414187662 11.99415151541617, 48.40050879956372 11.99415419762519, 48.40050167647898 11.99412201111701, 48.40050790917818 11.99411664669898)))",ladder
1972,1972,1972,1972,2244,1058,2020-12-12 03:29:00,"MULTIPOLYGON (((48.40053729189273 11.99419174855139, 48.40055331882078 11.99421857064154, 48.40053640150768 11.99422661726859, 48.40053194958227 11.99422259395507, 48.40053996304774 11.99421722953704, 48.40053729189273 11.99419174855139)))",shadow
1973,1973,1973,1973,2248,1060,2020-12-12 03:39:00,"MULTIPOLYGON (((48.40072407981625 11.99675278401649, 48.40071606637978 11.99675680733002, 48.40071873752542 11.99676753616608, 48.40072675096149 11.99676485395706, 48.40072407981625 11.99675278401649)), ((48.40079976220978 11.99677960610664, 48.40079531030739 11.99678094721115, 48.40079352954632 11.99678765273369, 48.40079798144886 11.99679167604721, 48.40079976220978 11.99677960610664)))",unknown
1974,1974,1974,1974,2249,1060,2020-12-12 03:39:00,"MULTIPOLYGON (((48.40075346240596 11.99678094721115, 48.40074544897408 11.99678228831566, 48.40074366821126 11.99678899383819, 48.40074366821126 11.99679435825622, 48.40075346240596 11.9967903349427, 48.40075346240596 11.99678094721115)))",chimney
1975,1975,1975,1975,2250,1060,2020-12-12 03:39:00,"MULTIPOLYGON (((48.40073387401471 11.99671657419479, 48.40075346240596 11.99678094721115, 48.40074569659513 11.99677795171738, 48.40072877934602 11.99672028422356, 48.40073387401471 11.99671657419479)))",ladder
1976,1976,1976,1976,2255,1062,2020-12-12 03:44:00,"MULTIPOLYGON (((48.40112861170618 11.9969363102487, 48.40114641919669 11.99692155809912, 48.40118737640123 11.99703286977324, 48.40115710368803 11.99705969186339, 48.40115176144264 11.99705164523635, 48.40116867855107 11.99704091640029, 48.40112861170618 11.9969363102487)))",shadow
1977,1977,1977,1977,2262,1064,2020-12-12 03:56:00,"MULTIPOLYGON (((48.40029686689282 11.99608706659127, 48.40028440144192 11.99608974880028, 48.40028440144192 11.99610315984536, 48.40029597650356 11.99610181874085, 48.40029686689282 11.99608706659127)), ((48.4002950861143 11.99611925309945, 48.40028262066297 11.99612059420395, 48.40028262066297 11.99613400524903, 48.40029427123039 11.99613556265831, 48.4002950861143 11.99611925309945)), ((48.40029775728205 11.99601464694786, 48.4002861822208 11.99601732915688, 48.40028529183137 11.99602939909745, 48.4002950861143 11.99602939909745, 48.40029775728205 11.99601464694786)), ((48.4002950861143 11.996038786829, 48.40028529183137 11.99604012793351, 48.4002861822208 11.99605219787407, 48.40029597650356 11.99605085676957, 48.4002950861143 11.996038786829)), ((48.40035563254871 11.9960937721138, 48.40034405750064 11.9960924310093, 48.4003432426175 11.99611008167267, 48.40035392727753 11.99611008167267, 48.40035563254871 11.9960937721138)), ((48.400371659534 11.99609645432282, 48.40036097487771 11.9960937721138, 48.40036194077107 11.99611008167267, 48.400371659534 11.99610986536789, 48.400371659534 11.99609645432282)), ((48.40037254992192 11.99603744572449, 48.40036453643004 11.99604012793351, 48.40036453643004 11.99605219787407, 48.40037254992192 11.99605085676957, 48.40037254992192 11.99603744572449)), ((48.4003698787581 11.99611388868142, 48.40036364604198 11.9961112064724, 48.40036364604198 11.99612595862198, 48.4003698787581 11.99612729972649, 48.4003698787581 11.99611388868142)), ((48.40037433069771 11.99595161503601, 48.40036453643004 11.99595027393151, 48.40036186526579 11.99596502608109, 48.40037254992192 11.99596502608109, 48.40037433069771 11.99595161503601)))",window
1978,1978,1978,1978,2272,1066,2020-12-12 11:01:00,"MULTIPOLYGON (((48.41006171798409 11.99166534822677, 48.41008397343689 11.99164791386817, 48.41008753430846 11.99166266601776, 48.41006171798409 11.99166534822677)))",shadow
1979,1979,1979,1979,2207,1039,2020-12-12 02:21:00,"MULTIPOLYGON (((48.40049529796133 11.99134645545994, 48.40049796911855 11.9913759597591, 48.40048016140102 11.99137998307262, 48.40047570947067 11.99134913766895, 48.40049529796133 11.99134645545994)))",dormer
1980,1980,1980,1980,2208,1039,2020-12-12 02:21:00,"MULTIPOLYGON (((48.40050865374606 11.99140144074474, 48.40050242104696 11.99140144074474, 48.40050331143259 11.99141351068531, 48.4005104345171 11.99141351068531, 48.40050865374606 11.99140144074474)))",chimney
1981,1981,1981,1981,2209,1039,2020-12-12 02:21:00,"MULTIPOLYGON (((48.40059145953325 11.99142289841686, 48.40056919992629 11.9914296039394, 48.4005585153115 11.99142558062588, 48.40055139223369 11.99141485178982, 48.40053269414978 11.9914108284763, 48.40051844798597 11.9914121695808, 48.40050776336052 11.99141887510334, 48.40049618834707 11.9914108284763, 48.40047659985677 11.99139473522221, 48.40047234877579 11.9913786649704, 48.40045790174536 11.99137193644558, 48.40044098440053 11.99137730086361, 48.4004302997588 11.99137864196812, 48.40041783434059 11.99138534749065, 48.4004118024803 11.9913974404335, 48.40042159673887 11.99149534106255, 48.40059967383857 11.99146449565887, 48.40059145953325 11.99142289841686)))",tree
1982,1982,1982,1982,2214,1045,2020-12-12 02:30:00,"MULTIPOLYGON (((48.40492914427484 11.99180047242156, 48.40493893766363 11.99181120125762, 48.40494427951124 11.99182595340721, 48.40494516981913 11.99183802334777, 48.40494516981913 11.99185545770637, 48.40494456189354 11.99187219142914, 48.40491578965074 11.99181924788467, 48.40492914427484 11.99180047242156)))",tree
1983,1983,1983,1983,2220,1049,2020-12-12 02:57:00,"MULTIPOLYGON (((48.40545983963109 11.99251985100279, 48.40547141351503 11.99255203751097, 48.40546429112522 11.99255874303351, 48.4054544978376 11.99253460315237, 48.40545983963109 11.99251985100279)))",unknown
1984,1984,1984,1984,2221,1049,2020-12-12 02:57:00,"MULTIPOLYGON (((48.40547052321636 11.99249437001715, 48.40544737544543 11.99254533198843, 48.40543847245381 11.99252387431631, 48.40547052321636 11.99249437001715)))",shadow
1985,1985,1985,1985,2223,1051,2020-12-12 03:00:00,"MULTIPOLYGON (((48.40453462473825 11.99232564068184, 48.40454976009205 11.99234441614495, 48.404531953793 11.99234978056298, 48.40453462473825 11.99232564068184)))",tree
1986,1986,1986,1986,2229,1053,2020-12-12 03:13:00,"MULTIPOLYGON (((48.4045169708226 11.99167203355658, 48.40450984829913 11.99167873907912, 48.40451429987641 11.99169215012419, 48.40452053208396 11.99168812681067, 48.4045169708226 11.99167203355658)), ((48.40449115167029 11.99163448263037, 48.40448313882722 11.9916398470484, 48.40448580977506 11.99165191698897, 48.40449382261767 11.99164789367545, 48.40449115167029 11.99163448263037)))",chimney
1987,1987,1987,1987,2230,1053,2020-12-12 03:13:00,"MULTIPOLYGON (((48.40453947019217 11.99168846011162, 48.40452433483528 11.9916857779026, 48.40452255420477 11.99169516563416, 48.404542141137 11.99169918894768, 48.40453947019217 11.99168846011162)))",shadow
1988,1988,1988,1988,2231,1055,2020-12-12 03:22:00,"MULTIPOLYGON (((48.40044227160948 11.99386438569657, 48.40043247735489 11.99386840901009, 48.40043851409014 11.9939012825489, 48.40045384663519 11.99389388999573, 48.40045117547565 11.99387377342812, 48.40044227160948 11.99386438569657)))",pvmodule
1989,1989,1989,1989,2232,1055,2020-12-12 03:22:00,"MULTIPOLYGON (((48.40047699667873 11.9938885255777, 48.40046364088565 11.99389254889123, 48.40046344491333 11.99390530586243, 48.40047788706481 11.99390327772729, 48.40047699667873 11.9938885255777)))",chimney
1990,1990,1990,1990,2233,1055,2020-12-12 03:22:00,"MULTIPOLYGON (((48.40050103709739 11.99382817587487, 48.4005108313388 11.99388584336869, 48.40049836594034 11.99388316115967, 48.40048768131065 11.9938885255777, 48.40047966783693 11.99388047895066, 48.40046275049934 11.99387511453263, 48.40045028508909 11.99387109121911, 48.40043603890221 11.99385902127854, 48.400431586968 11.99384426912896, 48.4004529562487 11.99383488139741, 48.40050103709739 11.99382817587487)))",tree
1991,1991,1991,1991,2234,1055,2020-12-12 03:22:00,"MULTIPOLYGON (((48.40047877745086 11.99389791330926, 48.40051172172427 11.99390193662278, 48.40051172172427 11.99391132435433, 48.40047680070646 11.99390664696693, 48.40047877745086 11.99389791330926)))",shadow
1992,1992,1992,1992,2236,1057,2020-12-12 03:25:00,"MULTIPOLYGON (((48.40085084682516 11.99430839999258, 48.40089625616164 11.9944197116667, 48.4008998176765 11.99441702945768, 48.4008552987227 11.99430705888807, 48.40085084682516 11.99430839999258)))",unknown
1993,1993,1993,1993,2237,1057,2020-12-12 03:25:00,"MULTIPOLYGON (((48.40080000983056 11.99434518814087, 48.40081158477486 11.99437603354454, 48.40082057391168 11.99440495951712, 48.40082680657182 11.9944197116667, 48.40083125847146 11.99444385154783, 48.40083473465562 11.99446186423302, 48.40079386250246 11.9943486331278, 48.40080000983056 11.99434518814087)))",tree
1994,1994,1994,1994,2245,1059,2020-12-12 03:32:00,"MULTIPOLYGON (((48.40031207901297 11.99547976255417, 48.4004375652585 11.99546800225116, 48.40043845564527 11.9954760488782, 48.40031202056797 11.99548677771426, 48.40031207901297 11.99547976255417)), ((48.40034051300717 11.99565039246417, 48.40034140339565 11.99564234583712, 48.40034763611449 11.99564636915065, 48.40034941689115 11.99565039246417, 48.40034585533775 11.99565441577769, 48.40034051300717 11.99565039246417)), ((48.40044379796556 11.9956383225236, 48.40038420046871 11.99564203619957, 48.40038414202381 11.99564771025515, 48.40044290757887 11.99564502804614, 48.40044379796556 11.9956383225236)), ((48.40038954279471 11.99563264846802, 48.4003200340681 11.9956383225236, 48.4003200340681 11.99564502804614, 48.40038859396218 11.99563966362811, 48.40038954279471 11.99563264846802)), ((48.40031825329039 11.99564100473262, 48.40029065122805 11.99564100473262, 48.40029154161742 11.99564771025515, 48.40031825329039 11.99564636915065, 48.40031825329039 11.99564100473262)))",unknown
1995,1995,1995,1995,2246,1059,2020-12-12 03:32:00,"MULTIPOLYGON (((48.40040284016233 11.9955122586999, 48.40039037473741 11.99551359980441, 48.40039043318232 11.99552938342094, 48.4004037305497 11.99552835195399, 48.40040284016233 11.9955122586999)))",chimney
1996,1996,1996,1996,2247,1059,2020-12-12 03:32:00,"MULTIPOLYGON (((48.40030845901194 11.99546800225116, 48.40031380134587 11.9954934832368, 48.40028530889168 11.99554176299907, 48.40028263772329 11.99547202556468, 48.40030845901194 11.99546800225116)))",shadow
1997,1997,1997,1997,2251,1061,2020-12-12 03:43:00,"MULTIPOLYGON (((48.40106717581602 11.99704896302733, 48.40105649130582 11.99705700965437, 48.40106183356119 11.99706907959494, 48.40107162769461 11.99706371517691, 48.40106717581602 11.99704896302733)), ((48.40105292980191 11.99701141210112, 48.4010431356649 11.99701945872817, 48.40104669716951 11.99703018756423, 48.40105649130582 11.9970248231462, 48.40105292980191 11.99701141210112)), ((48.4011188175837 11.99695910902533, 48.40111169458438 11.99696447344336, 48.40111525608417 11.99697520227942, 48.4011232694578 11.99696983786139, 48.4011188175837 11.99695910902533)), ((48.40110457158405 11.9969175347856, 48.40109744858276 11.99692424030814, 48.40110190045868 11.9969349691442, 48.4011090234594 11.99693094583067, 48.40110457158405 11.9969175347856)))",window
1998,1998,1998,1998,2252,1061,2020-12-12 03:43:00,"MULTIPOLYGON (((48.40107875069953 11.99690278263602, 48.40107162769461 11.99690680594954, 48.40107696994839 11.99692021699462, 48.40108320257713 11.99691619368109, 48.40107875069953 11.99690278263602)))",chimney
1999,1999,1999,1999,2253,1061,2020-12-12 03:43:00,"MULTIPOLYGON (((48.40107073731893 11.9969175347856, 48.40107340844592 11.99693094583067, 48.40107696994839 11.99693094583067, 48.40109027302367 11.99696570634842, 48.40109655820752 11.99695910902533, 48.40108047889387 11.99692413210869, 48.40107073731893 11.9969175347856)), ((48.40109655820752 11.99696045012984, 48.40112059833336 11.99694033356223, 48.40112861170613 11.99695776792082, 48.40112415983255 11.99696447344336, 48.40111792720884 11.99695240350279, 48.40109655820752 11.99696983786139, 48.40109655820752 11.99696045012984)))",ladder
2000,2000,2000,2000,2254,1061,2020-12-12 03:43:00,"MULTIPOLYGON (((48.40108587370349 11.99690948815856, 48.40109744858276 11.99690948815856, 48.40109744858276 11.99691619368109, 48.40108676407891 11.99691619368109, 48.40108587370349 11.99690948815856)), ((48.40104669716951 11.99699665995154, 48.40103245114965 11.99702079983267, 48.40102888964405 11.99701007099661, 48.40104669716951 11.99699665995154)), ((48.40107251807028 11.9968638906053, 48.40110724270929 11.99688400717291, 48.40106717581602 11.99689205379996, 48.40107162769461 11.996900100427, 48.40105649130582 11.99689205379996, 48.40105471055389 11.996900100427, 48.40103957416007 11.99688937159094, 48.40107251807028 11.9968638906053)), ((48.40102799926762 11.9968987593225, 48.40103868378381 11.99691082926306, 48.40103067039691 11.99691351147208, 48.401019985879 11.99692960472617, 48.4010093013589 11.99694838018927, 48.40099950721348 11.99694972129378, 48.40099505532859 11.99694838018927, 48.40098971306617 11.99693362803969, 48.40102799926762 11.9968987593225)))",shadow
2001,2001,2001,2001,2256,1063,2020-12-12 03:49:00,"MULTIPOLYGON (((48.40088840601624 11.99705562586789, 48.40088306374264 11.99705964918141, 48.40089641942557 11.9971119522572, 48.40090176169778 11.9971119522572, 48.40088840601624 11.99705562586789)), ((48.40085724274568 11.9969309031487, 48.40085190046882 11.9969309031487, 48.400860555664 11.99696972966194, 48.40086703691849 11.99697113628392, 48.40085724274568 11.9969309031487)), ((48.40079046424448 11.99711865777974, 48.40078690272194 11.99711865777974, 48.40079847766926 11.99716961975102, 48.40080292957136 11.9971655964375, 48.40079046424448 11.99711865777974)), ((48.40079491614731 11.99710122342114, 48.40078868348324 11.99710390563016, 48.40079046424448 11.99711597557072, 48.40079758728878 11.99711463446622, 48.40079491614731 11.99710122342114)))",unknown
2002,2002,2002,2002,2257,1063,2020-12-12 03:49:00,"MULTIPOLYGON (((48.40085368122782 11.99701136941914, 48.40084744857099 11.99701539273267, 48.40085101008928 11.99702343935971, 48.40085635236624 11.9970207571507, 48.40085368122782 11.99701136941914)), ((48.40085635236624 11.99702478046422, 48.40085190046882 11.99702746267323, 48.40085254224901 11.99703544378281, 48.40085635236624 11.99703416819577, 48.40085635236624 11.99702478046422)), ((48.40084299667277 11.99696308965687, 48.40083587363485 11.9969671129704, 48.40083943515393 11.99697650070195, 48.40084566781175 11.99697381849293, 48.40084299667277 11.99696308965687)), ((48.40083409287519 11.99698991174702, 48.40082518907604 11.99699393506055, 48.40083320249533 11.99702343935971, 48.40084032553367 11.99701941604619, 48.40083409287519 11.99698991174702)), ((48.4008465581914 11.99704221482281, 48.40084032553367 11.99704355592732, 48.40084566781175 11.99707171912198, 48.40085101008928 11.99706769580846, 48.4008465581914 11.99704221482281)))",window
2003,2003,2003,2003,2258,1063,2020-12-12 03:49:00,"MULTIPOLYGON (((48.40080361254667 11.99693492646222, 48.40082320091105 11.99701405162816, 48.40081340672982 11.99701941604619, 48.40081518749017 11.99703148598675, 48.40080357135218 11.99704214930534, 48.40079466754767 11.99700728058815, 48.40076261383861 11.99702471494675, 48.40075103888316 11.99697375297546, 48.40080361254667 11.99693492646222)))",pvmodule
2004,2004,2004,2004,2259,1063,2020-12-12 03:49:00,"MULTIPOLYGON (((48.40086326799651 11.99697113628392, 48.40085080268442 11.99697515959744, 48.40084546040686 11.99698991174702, 48.40085881609967 11.99700466389661, 48.40086861027218 11.99699661726956, 48.40086326799651 11.99697113628392)), ((48.4008750503312 11.99701941604619, 48.40086436578063 11.99702478046422, 48.40085724274568 11.99704757924084, 48.4008750503312 11.99705964918141, 48.40088306374264 11.99705294365887, 48.4008750503312 11.99701941604619)), ((48.40080025843015 11.99702478046422, 48.40078423157989 11.99701539273267, 48.40077621815288 11.99701941604619, 48.40078487336094 11.99705556035042, 48.40079224500565 11.99705160255437, 48.40080025843015 11.99702478046422)), ((48.40079135462507 11.99707037801747, 48.40079758728878 11.99706769580846, 48.40081183337441 11.99707842464452, 48.40080560071242 11.99710390563016, 48.40079847766926 11.99710658783917, 48.40079135462507 11.99707037801747)))",dormer
2005,2005,2005,2005,2260,1063,2020-12-12 03:49:00,"MULTIPOLYGON (((48.40082518907604 11.9970207571507, 48.4008142559155 11.99702739715576, 48.40082162755596 11.9970583080769, 48.40083231211549 11.99705428476338, 48.40082518907604 11.9970207571507)))",chimney
