,Unnamed: 0,id,pv_area_id,time_created,obstacle,type
261,261,4856,161,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40975488695651 11.98927861815453, 48.40974215676194 11.98929658895493, 48.40977990223397 11.98936042552948, 48.40979138611579 11.98934258883953, 48.40975488695651 11.98927861815453)))",pvmodule
262,262,4857,161,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40979984323806 11.98923556869984, 48.40979236536153 11.98924146955967, 48.40979699452319 11.98925206428528, 48.40980384924335 11.9892468339777, 48.40979984323806 11.98923556869984)), ((48.40971865486426 11.98931402331352, 48.40972416534709 11.98932194924116, 48.40971915338936 11.98933076029778, 48.40971361619983 11.98932194924116, 48.40971865486426 11.98931402331352)))",window
263,263,4858,161,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40974188969492 11.98927218085289, 48.40974367014172 11.98927218085289, 48.40974358111937 11.98928049570084, 48.40973904098005 11.98928103214264, 48.40973859586835 11.98927781349182, 48.40974188969492 11.98927218085289)))",chimney
264,264,4859,162,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40970944183016 11.98929582197476, 48.40971451610802 11.98930494148541, 48.40970768808852 11.98931487906981, 48.40970303221603 11.98930641670036, 48.40970944183016 11.98929582197476)), ((48.40977941345108 11.98919295925903, 48.40978422066168 11.989203956316, 48.40977549646467 11.98921468515205, 48.40977006609715 11.98920355398464, 48.40977941345108 11.98919295925903)))",window
265,265,4861,162,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40968736427038 11.98924553055573, 48.40967374384035 11.98926390368748, 48.40968329594585 11.98928503949451, 48.40969629321896 11.98930852223444, 48.40970926378532 11.98929421264935, 48.40971068814402 11.98925062675285, 48.40968736427038 11.98924553055573)))",dormer
266,266,4862,162,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40978311678369 11.9892012204628, 48.40979025638165 11.98920056332159, 48.40979285583627 11.989208717237, 48.40978571623831 11.98920839537191, 48.40978181705638 11.9892137463789, 48.40977718789063 11.98921280760574, 48.40978419395496 11.98920415748167, 48.40978311678369 11.9892012204628)), ((48.40973557881222 11.98922710377979, 48.4097393177538 11.98922750611115, 48.40973922873138 11.98923528451729, 48.40973540076739 11.98923501629639, 48.40973557881222 11.98922710377979)), ((48.40973775095924 11.9892597462635, 48.40974285194382 11.9892593573432, 48.40974436532493 11.98926284421492, 48.40974187269721 11.98926700163889, 48.4097389349574 11.98926740397024, 48.40973902397982 11.98927022028971, 48.40973679841936 11.98927303660917, 48.40973377165713 11.98927250016737, 48.40973492894857 11.98926981795836, 48.4097399765197 11.98926390368748, 48.40973775095924 11.9892597462635)), ((48.40970702932263 11.98929714966822, 48.40970382451556 11.98931324292231, 48.40970179480441 11.98931227732706, 48.40970222211202 11.98930229950953, 48.40970702932263 11.98929714966822)))",shadow
267,267,4863,162,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40975092627717 11.98922527987766, 48.4097458252926 11.98922637958336, 48.40974813987548 11.98923582095909, 48.40975377499456 11.98923413116741, 48.40975092627717 11.98922527987766)), ((48.40973430579164 11.98925318826246, 48.40972884871739 11.98926028270531, 48.40973492894857 11.9892696838479, 48.40973991420401 11.98926378298807, 48.40973430579164 11.98925318826246)), ((48.40973199120877 11.98916704911995, 48.40972673888607 11.98916704911995, 48.40972673888607 11.98917335231114, 48.40973208023118 11.98917294997978, 48.40973199120877 11.98916704911995)))",unknown
268,268,4702,105,2021-06-03 16:14:13,"MULTIPOLYGON (((48.41074224036033 11.98530288354778, 48.41073329378655 11.98530476109409, 48.41073476262702 11.98531830624962, 48.41074330860794 11.98531790391827, 48.41074224036033 11.98530288354778)))",window
269,269,4860,162,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40973570344362 11.98922447521496, 48.40972884871739 11.98922367055225, 48.40972867067256 11.98923775214958, 48.4097351693091 11.98923788626003, 48.40973570344362 11.98922447521496)))",chimney
270,270,4864,164,2021-06-03 16:14:13,"MULTIPOLYGON (((48.41128342744268 11.99101593865776, 48.41129864980655 11.99105737878704, 48.41130951020649 11.99104611350918, 48.41131752197695 11.99106649829769, 48.41128298234432 11.99110203756714, 48.41127621684927 11.99108259155178, 48.41126606860669 11.99109358860874, 48.41125850193459 11.99107213093662, 48.41127933253778 11.99104906393909, 48.41127096468863 11.99102532638931, 48.41128342744268 11.99101593865776)), ((48.41125387291167 11.99087726845169, 48.41119885875453 11.99093480183506, 48.4112181760233 11.99098522736454, 48.41123873956747 11.99096618368053, 48.41124425878711 11.99098106994057, 48.41123387019142 11.99099018945122, 48.41123482270191 11.99099300577068, 48.41122422045901 11.99100264831209, 48.41122835987375 11.99101454390907, 48.41123891760681 11.9910054780426, 48.41124214011893 11.99101491941834, 48.41125291149921 11.9910064302268, 48.41125616961919 11.99101398064518, 48.41126704782308 11.99100333227539, 48.4112698074329 11.99101151301289, 48.41129410980329 11.9909864343586, 48.41128075685253 11.99094620122337, 48.41125850193459 11.99096765889549, 48.41124141015762 11.99092246367359, 48.41126268585916 11.99090221299553, 48.41125387291167 11.99087726845169)))",pvmodule
271,271,4865,164,2021-06-03 16:14:13,"MULTIPOLYGON (((48.41129741243311 11.99099757893705, 48.41128307136399 11.99101204945469, 48.41129998510162 11.99105563535118, 48.41131333805238 11.9910414196434, 48.41129741243311 11.99099757893705)), ((48.41131529648516 11.99088209642792, 48.41130639451799 11.99088155998611, 48.41130612745897 11.99089202060127, 48.41131520746548 11.99089242293262, 48.41131529648516 11.99088209642792)))",window
272,272,4866,164,2021-06-03 16:14:13,"MULTIPOLYGON (((48.41123090583636 11.99102023019218, 48.41127192610109 11.99101927800798, 48.41125129134118 11.99107266737843, 48.41124269204089 11.99104497357035, 48.41123090583636 11.99102023019218)))",dormer
273,273,4867,164,2021-06-03 16:14:13,"MULTIPOLYGON (((48.41125673044313 11.9909370146575, 48.41125121122348 11.99093714876795, 48.41125146938052 11.99092675520802, 48.41125698860017 11.99092688931847, 48.41125673044313 11.9909370146575)), ((48.4112984717672 11.99091307594204, 48.41128689920988 11.99091400130415, 48.41128657873906 11.9909342788043, 48.4112908516833 11.99093395693922, 48.41129106533051 11.99092945082807, 48.41129416321509 11.99092816336775, 48.4112942700387 11.99092671497488, 48.41129642431475 11.99092675520802, 48.41129669137376 11.99092340244675, 48.41129864980655 11.99092313422585, 48.4112984717672 11.99091307594204)))",chimney
274,274,4868,164,2021-06-03 16:14:13,"MULTIPOLYGON (((48.41125690848247 11.99093460066938, 48.41125993515131 11.99093460066938, 48.41126011319065 11.99093191846037, 48.41126589946931 11.99093191846037, 48.41126572142997 11.99093983097696, 48.41125655240378 11.99093969686651, 48.41125655240378 11.99094278140688, 48.41125281357757 11.99094304962778, 48.4112527245579 11.99094532950544, 48.41125094416446 11.99094506128454, 48.41125112220381 11.99094023330832, 48.4112539708333 11.99094023330832, 48.4112539708333 11.99093741698885, 48.41125673044313 11.9909375510993, 48.41125690848247 11.99093460066938)), ((48.41129882784589 11.99092072023773, 48.41131681872155 11.99092125667953, 48.41132549813954 11.99092375113392, 48.4113277058274 11.99092931671762, 48.41132161688185 11.99092986657047, 48.41132161688185 11.99093182458305, 48.4113125724832 11.9909323744359, 48.4113125724832 11.99093488230133, 48.41130075957276 11.99093599541807, 48.41130112455342 11.99094711317444, 48.41130334114325 11.99094683154249, 48.4113031631039 11.99095462335968, 48.41129023744757 11.99095351024294, 48.41129042438887 11.99094460530901, 48.41129835604163 11.9909451685729, 48.41129817800228 11.99093571378613, 48.41129117215412 11.99093426539326, 48.41129099411477 11.99092970563793, 48.41129398517575 11.99092843158865, 48.41129405639148 11.9909269295516, 48.41129656674622 11.99092706366205, 48.41129629078524 11.99092359020138, 48.41129887235572 11.99092344267988, 48.41129882784589 11.99092072023773)), ((48.41130339455505 11.99096527172947, 48.41130601173339 11.99096689446592, 48.41130616306684 11.99097616149807, 48.41130339455505 11.99096527172947)), ((48.41130878024519 11.99097802563334, 48.41131216299272 11.99097870959663, 48.41131247456156 11.99098312183046, 48.41131416593532 11.99098334981823, 48.41131416593532 11.99099123551273, 48.4113295485346 11.9909914635005, 48.41132908563231 11.99099936260605, 48.41130846867634 11.99099957718277, 48.41130846867634 11.99099516494894, 48.41131231432615 11.99099586232328, 48.41131201165927 11.99098474456692, 48.41130862891175 11.99098404719257, 48.41130878024519 11.99097802563334)))",shadow
275,275,4869,164,2021-06-03 16:14:13,"MULTIPOLYGON (((48.41123879297927 11.99096674694443, 48.41124423208122 11.99098096265221, 48.4112346090547 11.9909894116106, 48.41122957054128 11.99097503497028, 48.41123879297927 11.99096674694443)), ((48.41134350681913 11.990954422194, 48.41133905583554 11.9909538857522, 48.41133905583554 11.99096246882105, 48.41134332877979 11.9909626029315, 48.41134350681913 11.990954422194)), ((48.41133366124343 11.99092684908533, 48.41132921025985 11.99092631264353, 48.41132921025985 11.99093489571237, 48.41133348320409 11.99093502982283, 48.41133366124343 11.99092684908533)), ((48.41128775379872 11.9909446321311, 48.41129070034986 11.99094444437647, 48.41129054901641 11.99095371140861, 48.41128775379872 11.99095313473368, 48.41128775379872 11.9909446321311)), ((48.41135491023908 11.99099166466618, 48.41135045925549 11.99099112822437, 48.41135045925549 11.99099971129322, 48.41135473219973 11.99099984540367, 48.41135491023908 11.99099166466618)), ((48.41130247765243 11.99096283091927, 48.41129924623834 11.99096606298113, 48.41130155184784 11.99097510202551, 48.41130310079013 11.99097677840614, 48.41130385745734 11.99098436905765, 48.41130647463569 11.99098483844423, 48.41130662596913 11.99099410547638, 48.41131210958091 11.9909954197588, 48.41131224311042 11.9909847982111, 48.41130879804912 11.99098415448093, 48.41130852208814 11.9909764967742, 48.41130594941963 11.99097664429569, 48.41130247765243 11.99096283091927)))",unknown
276,276,4870,165,2021-06-03 16:14:13,"MULTIPOLYGON (((48.41160295898869 11.99187722170925, 48.41161177187796 11.9918773558197, 48.41161168285888 11.99188285434818, 48.41161043659171 11.99188285434818, 48.41161043659171 11.99188567066765, 48.41160919032454 11.9918855365572, 48.41160927934362 11.99188875520801, 48.4115985970536 11.99188848698711, 48.41159850803452 11.99188620710945, 48.41160215781694 11.99188567066765, 48.41160206879786 11.99188312256908, 48.41160384917953 11.99188178146458, 48.41160295898869 11.99187722170925)), ((48.41163213054236 11.99193627054071, 48.41163871795454 11.99193600231981, 48.41163874466027 11.99193904662704, 48.41164092562781 11.99193907344913, 48.41164092562781 11.9919421579895, 48.41164288404765 11.99194187635755, 48.41164270600948 11.99194846118069, 48.41164128170414 11.99194846118069, 48.41164119268506 11.99195288682556, 48.41163729364921 11.99195249790525, 48.41163738266829 11.99194981569624, 48.41162518705384 11.99194994980669, 48.4116254541111 11.99194512183046, 48.41163221956145 11.99194498772001, 48.41163213054236 11.99193627054071)))",shadow
277,277,4871,165,2021-06-03 16:14:13,"MULTIPOLYGON (((48.41168004951501 11.99196385706043, 48.41167123662574 11.99197083080387, 48.41167782403792 11.99198759461021, 48.41168654790811 11.99198088908768, 48.41168004951501 11.99196385706043)), ((48.41165183046554 11.99193730319118, 48.4116579727823 11.99195393288708, 48.41164996106479 11.99196197951412, 48.41164310659536 11.99194575214958, 48.41165183046554 11.99193730319118)), ((48.41161960555731 11.99184919262505, 48.41160749896196 11.9918588485775, 48.41161399735505 11.99187816048241, 48.41162601493132 11.9918689068613, 48.41161960555731 11.99184919262505)))",window
278,278,5961,1372,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40467263250547 11.98802590674591, 48.40469489031227 11.98801651901436, 48.40470299215395 11.98805205828381, 48.4046815801438 11.9880667836113, 48.40468052957532 11.9880617544694, 48.40467739567612 11.98806096321774, 48.40467781412289 11.98804932243061, 48.4046756239547 11.98804130262566, 48.40467343378651 11.98803878134918, 48.4046724900555 11.98803281343412, 48.40467374539581 11.98803013122511, 48.40467263250547 11.98802590674591)))",unknown
279,279,4872,165,2021-06-03 16:14:13,"MULTIPOLYGON (((48.41160073351161 11.99187427127933, 48.41159726176735 11.99187494183159, 48.41159690569101 11.99187748993015, 48.41159494727118 11.9918776240406, 48.41159503629027 11.99188312256908, 48.41159672765285 11.99188298845863, 48.41159690569101 11.991886072999, 48.41160189075969 11.9918852683363, 48.41160206879786 11.99188285434818, 48.41160367114136 11.99188204968548, 48.41160286996961 11.9918773558197, 48.41160091154978 11.9918773558197, 48.41160073351161 11.99187427127933)), ((48.41162895256108 11.99192590380287, 48.41162617516567 11.9919259708581, 48.41162581908934 11.99192771429396, 48.41162261440233 11.99192771429396, 48.41162252538325 11.99193079883432, 48.41162038892524 11.99193079883432, 48.41162029100425 11.99193541223383, 48.41162200017066 11.99193541223383, 48.41162200017066 11.99194234574413, 48.41162441258782 11.99194213116741, 48.41162441258782 11.99194508159733, 48.41163214834618 11.99194459879971, 48.41163225516907 11.99193108046627, 48.41162926412787 11.99193075860119, 48.41162895256108 11.99192590380287)))",chimney
280,280,4900,178,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40596785069633 11.97947237007332, 48.40598579003571 11.97947259806108, 48.40598570100673 11.97946642898035, 48.4059744833553 11.97946696542215, 48.40597430529734 11.97946937941027, 48.40596785069633 11.9794691514225, 48.40596785069633 11.97947237007332)))",shadow
281,281,4873,166,2021-06-03 16:14:13,"MULTIPOLYGON (((48.41119121925468 11.99147025549078, 48.41119431714767 11.99148023330832, 48.41120809743025 11.99147685372496, 48.4112050707532 11.99146769398117, 48.41119121925468 11.99147025549078)), ((48.41118180984984 11.99135677122736, 48.41117811552344 11.99135760271215, 48.41124272617653 11.99157201850081, 48.41124807627332 11.99156896078253, 48.41118180984984 11.99135677122736)), ((48.41109340417393 11.9915614237752, 48.41109109855817 11.99156327449942, 48.41112140093666 11.99166153722668, 48.41112478369337 11.99165945851469, 48.41109340417393 11.9915614237752)), ((48.41108523214589 11.99142708533669, 48.41108292653013 11.9914280106988, 48.41111800037598 11.99154272877836, 48.41111954042048 11.99154110604191, 48.41108523214589 11.99142708533669)), ((48.41112984892644 11.99147519075537, 48.41112769464453 11.99147541874313, 48.41112769464453 11.99148168170118, 48.41112968869059 11.99148168170118, 48.41112984892644 11.99147519075537)))",unknown
282,282,4874,166,2021-06-03 16:14:13,"MULTIPOLYGON (((48.41110419338742 11.99145189577007, 48.41111311318274 11.99145186894798, 48.41111662946931 11.99146679544115, 48.41110705982863 11.99146823042297, 48.41110419338742 11.99145189577007)), ((48.41112721393701 11.99150157028103, 48.41113349874288 11.99151731484795, 48.4111229053732 11.99152891540194, 48.41111629119364 11.99151408278608, 48.41112721393701 11.99150157028103)))",window
283,283,4875,166,2021-06-03 16:14:13,"MULTIPOLYGON (((48.41115932341974 11.99150930845404, 48.41116178036935 11.99151950084829, 48.41114654906218 11.99153016262913, 48.41114578349092 11.99152761453056, 48.41115639466459 11.99151904487276, 48.41115610980087 11.99151141398811, 48.41115932341974 11.99150930845404)), ((48.41115646588052 11.99146286600494, 48.41116510081211 11.99146214180851, 48.4111650117922 11.99146536045933, 48.41116652513073 11.99146549456978, 48.41116705925021 11.99147287064457, 48.41115895843809 11.99147367530727, 48.41115895843809 11.99147568696404, 48.41115174782512 11.99147461408043, 48.41115343920347 11.99147434585953, 48.41115326116364 11.99147273653412, 48.41115637686061 11.99147233420277, 48.41115610980087 11.99147072487736, 48.41115842431861 11.99147018843555, 48.41115646588052 11.99146286600494)))",shadow
