,Unnamed: 0,id,pv_area_id,obstacle,type,geometry,Labeler,haus
267,268,270,60,"MULTIPOLYGON (((48.4017437026699 11.98134311098286, 48.40174726412548 11.98136590975948, 48.40173212793771 11.98140211958119, 48.40170541700716 11.98139809626766, 48.40169473263102 11.98136590975948, 48.40169206153663 11.98134579319187, 48.40171075919439 11.98132299441525, 48.40173657975811 11.98132433551975, 48.4017437026699 11.98134311098286)), ((48.40167692533247 11.98137663859554, 48.40168226752269 11.9814048017902, 48.40166802168085 11.98143832940289, 48.40164042035092 11.98143430608936, 48.40162617449735 11.98138334411808, 48.4016475432762 11.98136054534145, 48.40167158314168 11.98136054534145, 48.40167692533247 11.98137663859554)), ((48.40161370937223 11.98141687173077, 48.40161816120298 11.98144235271641, 48.4016021346104 11.98147856253811, 48.4015754236116 11.98147319812008, 48.40156651994222 11.98144503492542, 48.40155939700558 11.9814222361488, 48.40158165617926 11.98139943737217, 48.40160569607588 11.98139809626766, 48.40161370937223 11.98141687173077)), ((48.40177041358037 11.98152991794324, 48.40176685212645 11.9815057780621, 48.40174993521696 11.98149236701703, 48.40174281230599 11.98151784800267, 48.40174993521696 11.98154332898831, 48.4017606195815 11.98153260015225, 48.40177041358037 11.98152991794324)), ((48.40164042035092 11.98159965537763, 48.40163596852209 11.98157819770551, 48.40164042035092 11.98155137561536, 48.40165288546951 11.98156344555592, 48.40165911802764 11.98158892654157, 48.40165110473847 11.98159965537763, 48.40164042035092 11.98159965537763)), ((48.40167870606259 11.98159294985509, 48.40167158314168 11.98156746886945, 48.40168315788767 11.98151918910718, 48.40170363627796 11.98153528236127, 48.40171253992335 11.98156746886945, 48.40169651336054 11.98157283328748, 48.40167870606259 11.98159294985509)), ((48.40172589538849 11.98152455352521, 48.40173301830183 11.98155137561536, 48.40174014121414 11.98153930567479, 48.40174993521696 11.98153930567479, 48.40174548339772 11.98151650689816, 48.40173123757359 11.98150846027112, 48.40172589538849 11.98152455352521)), ((48.4017256215419 11.98152548215035, 48.40173274445526 11.98155096313599, 48.40172384081343 11.981553645345, 48.40171493717001 11.98156169197205, 48.40170781425416 11.9815348698819, 48.4017122660767 11.98151341220978, 48.4017256215419 11.98152548215035)))",dormer,"MULTIPOLYGON (((4498726.076457858 5362657.404753787, 4498727.764668589 5362657.8003846, 4498730.445401769 5362656.11663717, 4498730.146801894 5362653.146497499, 4498727.763295981 5362651.958972758, 4498726.273709087 5362651.662301857, 4498724.586079425 5362653.741846603, 4498724.686056758 5362656.613025498, 4498726.076457858 5362657.404753787)), ((4498728.557240047 5362649.97864518, 4498730.642703893 5362650.57219821, 4498733.124862136 5362648.987503573, 4498732.826240114 5362645.918352913, 4498729.0524211 5362644.335123087, 4498727.364858054 5362646.711691049, 4498727.365486383 5362649.384882718, 4498728.557240047 5362649.97864518)), ((4498731.534628026 5362642.9484404, 4498733.421468414 5362643.443034544, 4498736.102186939 5362641.660278345, 4498735.704287901 5362638.690154048, 4498733.618727569 5362637.700568821, 4498731.930418499 5362636.908905718, 4498730.242875258 5362639.384483168, 4498730.144200923 5362642.057701563, 4498731.534628026 5362642.9484404)), ((4498739.909125439 5362660.371723635, 4498738.121615327 5362659.976112543, 4498737.12816646 5362658.095212899, 4498739.014701436 5362657.302717532, 4498740.901605504 5362658.094333704, 4498740.107473874 5362659.282601558, 4498739.909125439 5362660.371723635)), ((4498745.069424272 5362645.915500169, 4498743.48048947 5362645.420833181, 4498741.494579609 5362645.916330402, 4498742.388612905 5362647.302222366, 4498744.27549685 5362647.994833939, 4498745.069699821 5362647.103585674, 4498745.069424272 5362645.915500169)), ((4498744.573905827 5362650.172920594, 4498742.686999639 5362649.381302106, 4498739.112457025 5362650.669225679, 4498740.304600964 5362652.946109957, 4498742.688057827 5362653.935625771, 4498743.084848279 5362652.153407278, 4498744.573905827 5362650.172920594)), ((4498739.510768512 5362655.421469732, 4498741.496974196 5362656.213063235, 4498740.603448976 5362657.005326748, 4498740.603702421 5362658.094403021, 4498738.915469605 5362657.599761479, 4498738.319294103 5362656.015789192, 4498739.510768512 5362655.421469732)), ((4498739.57952077 5362655.391002449, 4498741.466425394 5362656.18261907, 4498741.664797296 5362655.192503226, 4498742.26037365 5362654.202294877, 4498740.274167369 5362653.410700834, 4498738.685464988 5362653.906105898, 4498739.57952077 5362655.391002449)))",2,21.0
268,269,271,60,"MULTIPOLYGON (((48.40175527739952 11.98133813999867, 48.40174726412548 11.98136496208882, 48.4017437026699 11.9813435044167, 48.40175527739952 11.98133813999867)), ((48.40169117117179 11.98136764429784, 48.40168404825264 11.98140519522405, 48.40167781569753 11.98137703202939, 48.40169117117179 11.98136764429784)), ((48.40162528413138 11.98141324185109, 48.40161816120298 11.98144006394124, 48.40161281900601 11.98141726516461, 48.40162528413138 11.98141324185109)))",shadow,"MULTIPOLYGON (((4498725.708688108 5362658.691930432, 4498727.694499057 5362657.80040109, 4498726.105589361 5362657.404746932, 4498725.708688108 5362658.691930432)), ((4498727.891635598 5362651.562914439, 4498730.671881859 5362650.770205488, 4498728.586394838 5362650.077645403, 4498727.891635598 5362651.562914439)), ((4498731.266157369 5362644.235596673, 4498733.251997421 5362643.443074199, 4498731.563736405 5362642.849426385, 4498731.266157369 5362644.235596673)))",2,21.0
269,270,272,61,"MULTIPOLYGON (((48.40840539827936 11.98760646256564, 48.4083982763004 11.98762389692424, 48.4083911543205 11.98761853250621, 48.40839649580553 11.98760378035662, 48.40840539827936 11.98760646256564)))",chimney,"MULTIPOLYGON (((4499189.955185962 5363398.084128106, 4499191.245809489 5363397.291977331, 4499190.848535669 5363396.500085393, 4499189.756457783 5363397.094217662, 4499189.955185962 5363398.084128106)))",2,22.0
270,271,273,61,"MULTIPOLYGON (((48.40840628852663 11.9876346257603, 48.40838670308255 11.98771240982173, 48.40837691035765 11.98770302209017, 48.4083982763004 11.98762792023776, 48.40840628852663 11.9876346257603)))",ladder,"MULTIPOLYGON (((4499192.040250651 5363398.182802427, 4499197.798627381 5363396.004053018, 4499197.103444792 5363394.915223378, 4499191.543673748 5363397.291931672, 4499192.040250651 5363398.182802427)))",2,22.0
271,272,274,61,"MULTIPOLYGON (((48.40844189840566 11.98776068958399, 48.40844278865234 11.98773654970286, 48.40843833741889 11.9877083865082, 48.40842498371624 11.98770033988116, 48.40841875198713 11.98769899877665, 48.40841163001009 11.98769363435862, 48.40841875198713 11.98768424662707, 48.40841163001009 11.98766144785044, 48.40839916654784 11.98766547116397, 48.40838848357777 11.98766144785044, 48.4083831420919 11.98764937790988, 48.40837245911845 11.98764133128283, 48.40835732490224 11.9876346257603, 48.40835109316487 11.9876346257603, 48.40832794670499 11.98763999017832, 48.40831904421763 11.98765742453692, 48.40844189840566 11.98776068958399)))",tree,"MULTIPOLYGON (((4499201.373929336 5363402.141142461, 4499199.586760339 5363402.24040757, 4499197.501637002 5363401.745754473, 4499196.905682773 5363400.260934667, 4499196.806289177 5363399.567991419, 4499196.409016293 5363398.776099409, 4499195.714120665 5363399.568157899, 4499194.026102841 5363398.776463075, 4499194.323755294 5363397.390500373, 4499194.025709494 5363396.202616598, 4499193.132025679 5363395.608788498, 4499192.536115126 5363394.420950007, 4499192.039416664 5363392.738125255, 4499192.039310521 5363392.045165975, 4499192.436069165 5363389.471255642, 4499193.726664731 5363388.481115743, 4499201.373929336 5363402.141142461)))",2,22.0
272,273,275,61,"MULTIPOLYGON (((48.40840628852663 11.98760512146113, 48.40841252025727 11.98760378035662, 48.40841875198713 11.98761182698367, 48.40839812694158 11.98762625455856, 48.40840628852663 11.98760512146113)))",shadow,"MULTIPOLYGON (((4499189.855913091 5363398.183137432, 4499189.756731442 5363398.876111221, 4499190.352566145 5363399.568978216, 4499191.42035337 5363397.275342109, 4499189.855913091 5363398.183137432)))",2,22.0
273,274,276,62,"MULTIPOLYGON (((48.40066364643809 11.99169836270013, 48.40066987911744 11.99169702159562, 48.40066898873474 11.99170775043168, 48.40066453682091 11.99170506822266, 48.40066364643809 11.99169836270013)), ((48.40066364643809 11.99177078234353, 48.40066720796926 11.99177078234353, 48.40066752100606 11.99178341037623, 48.40066275605527 11.99178553449311, 48.40066364643809 11.99177078234353)), ((48.4006591945238 11.9918727062861, 48.40066395947492 11.99187460548274, 48.40066395947492 11.99188399321429, 48.40066008490667 11.99188343512215, 48.4006591945238 11.9918727062861)), ((48.40065652337503 11.99194244372048, 48.40066097528957 11.99194378482499, 48.40066186567242 11.99195183145203, 48.40065652337503 11.99194914924302, 48.40065652337503 11.99194244372048)))",unknown,"MULTIPOLYGON (((4499492.810990381 5362537.175786825, 4499492.711756638 5362537.868859868, 4499493.50617178 5362537.769771368, 4499493.307515997 5362537.274746157, 4499492.810990381 5362537.175786825)), ((4499498.173360065 5362537.175252494, 4499498.173399341 5362537.571288563, 4499499.108455375 5362537.606005059, 4499499.26568483 5362537.076135251, 4499498.173360065 5362537.175252494)), ((4499505.720350444 5362536.679463934, 4499505.8610298 5362537.209304452, 4499506.556151791 5362537.2092365, 4499506.514785324 5362536.778395287, 4499505.720350444 5362536.679463934)), ((4499510.884085502 5362536.381933956, 4499510.983436636 5362536.876969484, 4499511.579265106 5362536.975920794, 4499511.380601283 5362536.38188585, 4499510.884085502 5362536.381933956)))",3,7.0
274,275,277,62,"MULTIPOLYGON (((48.40068946753331 11.99178151117959, 48.40069926173844 11.99178151117959, 48.40069926173844 11.99179358112016, 48.40069035791568 11.99179224001565, 48.40068946753331 11.99178151117959)), ((48.40069213868036 11.99180430995622, 48.40069926173844 11.99180430995622, 48.40069926173844 11.9918190621058, 48.40069124829802 11.99181637989678, 48.40069213868036 11.99180430995622)), ((48.40068590600373 11.99185661303201, 48.40069570020951 11.99185795413651, 48.40069748097402 11.99187002407708, 48.40068768676856 11.99186868297257, 48.40068590600373 11.99185661303201)), ((48.40068679638615 11.99188209401765, 48.40069480982725 11.99187941180863, 48.40069570020951 11.99189550506272, 48.40068768676856 11.99189282285371, 48.40068679638615 11.99188209401765)), ((48.40068590600373 11.99193037377992, 48.40069302906267 11.99193171488442, 48.40069391944496 11.99194110261598, 48.40068679638615 11.99194110261598, 48.40068590600373 11.99193037377992)), ((48.40068590600373 11.99195183145203, 48.40069480982725 11.99194914924302, 48.40069480982725 11.99196121918359, 48.40068501562129 11.99196256028809, 48.40068590600373 11.99195183145203)))",window,"MULTIPOLYGON (((4499498.96806955 5362540.046434638, 4499498.968177406 5362541.135533216, 4499499.861905063 5362541.135444777, 4499499.762504078 5362540.145364991, 4499498.96806955 5362540.046434638)), ((4499500.656251442 5362540.343294616, 4499500.656329647 5362541.135366286, 4499501.748663449 5362541.135258539, 4499501.549969463 5362540.244197476, 4499500.656251442 5362540.343294616)), ((4499504.529003873 5362539.649850753, 4499504.62841374 5362540.738939668, 4499505.522160841 5362540.936870036, 4499505.422751147 5362539.847781144, 4499504.529003873 5362539.649850753)), ((4499506.415772428 5362539.748675045, 4499506.217253339 5362540.639775168, 4499507.408899978 5362540.738667766, 4499507.210206867 5362539.847606444, 4499506.415772428 5362539.748675045)), ((4499509.990674316 5362539.649317856, 4499510.090054302 5362540.44137998, 4499510.785185497 5362540.54032151, 4499510.785108706 5362539.748249757, 4499509.990674316 5362539.649317856)), ((4499511.579523899 5362539.649163819, 4499511.381013585 5362540.639272737, 4499512.274741321 5362540.639186257, 4499512.373939119 5362539.550077987, 4499511.579523899 5362539.649163819)))",3,7.0
275,276,357,78,"MULTIPOLYGON (((48.40541243694714 11.9944430512086, 48.40542133994331 11.99443634568606, 48.40542223024286 11.99445109783564, 48.40541243694714 11.9944430512086)))",unknown,"MULTIPOLYGON (((4499696.077570546 5363065.216542006, 4499695.581164793 5363066.206572456, 4499696.673403846 5363066.30550208, 4499696.077570546 5363065.216542006)))",3,20.0
276,277,478,106,"MULTIPOLYGON (((48.40039691777034 12.00197384037235, 48.40040404086973 12.00197384037235, 48.40040404086973 12.00198591031291, 48.40039691777034 12.00198456920841, 48.40039691777034 12.00197384037235)))",chimney,"MULTIPOLYGON (((4500253.667857928 5362507.490869605, 4500253.667831 5362508.282945829, 4500254.561563829 5362508.282976284, 4500254.462287221 5362507.490896667, 4500253.667857928 5362507.490869605)))",4,24.0
277,278,278,62,"MULTIPOLYGON (((48.40059775806672 11.99169568049111, 48.4006120042083 11.99169568049111, 48.40062446957891 11.99171043264069, 48.40061289459201 11.99173189031281, 48.40059597729874 11.99172786699929, 48.4005986484507 11.99170775043168, 48.40059775806672 11.99169568049111)), ((48.4005941965307 11.99177882897057, 48.40061022344082 11.99177882897057, 48.40062179842831 11.99179626332917, 48.40061022344082 11.99181637989678, 48.40059361918394 11.9918142557799, 48.40059597729874 11.99179089891114, 48.4005941965307 11.99177882897057)), ((48.40059063499442 11.9918552719275, 48.40060844267327 11.99185661303201, 48.40061734651036 11.99187002407708, 48.40060755228948 11.9918914817492, 48.40058974461032 11.99188879954018, 48.40059152537854 11.99187136518159, 48.40059063499442 11.9918552719275)), ((48.40058796384206 11.99194110261598, 48.40060488113801 11.99194110261598, 48.40061467535942 11.99195585476556, 48.40060310037027 11.99197597133317, 48.40058796384206 11.99197328912415, 48.40058974461032 11.99195585476556, 48.40058796384206 11.99194110261598)))",dormer,"MULTIPOLYGON (((4499492.611650314 5362529.849134486, 4499492.61180897 5362531.433280629, 4499493.704283197 5362532.819298849, 4499495.293006395 5362531.532021856, 4499494.994909059 5362529.650877996, 4499493.50538965 5362529.948054196, 4499492.611650314 5362529.849134486)), ((4499498.768413854 5362529.452484604, 4499498.768590407 5362531.234649109, 4499500.059659828 5362532.521639828, 4499501.549081303 5362531.234374336, 4499501.391617167 5362529.388025383, 4499499.662162937 5362529.650414442, 4499498.768413854 5362529.452484604)), ((4499504.428661832 5362529.055890049, 4499504.528159277 5362531.036063195, 4499505.52128868 5362532.026057099, 4499507.110034106 5362530.936801497, 4499506.911234275 5362528.956637966, 4499505.620310933 5362529.154782474, 4499504.428661832 5362529.055890049)), ((4499510.784043238 5362528.758242845, 4499510.784225615 5362530.639416701, 4499511.876666816 5362531.728411279, 4499513.366091182 5362530.441148706, 4499513.167322188 5362528.758012288, 4499511.876398583 5362528.956155381, 4499510.784043238 5362528.758242845)))",3,7.0
278,279,279,62,"MULTIPOLYGON (((48.40063159264646 11.99170775043168, 48.40063693494648 11.99170775043168, 48.40063782532975 11.99171713816323, 48.40063159264646 11.99171579705872, 48.40063159264646 11.99170775043168)), ((48.40063159264646 11.9917841933886, 48.40063871571301 11.9917841933886, 48.40063960609627 11.99179224001565, 48.40063515417987 11.99179224001565, 48.40063159264646 11.9917841933886)), ((48.40062892149626 11.99186465965905, 48.40063515417987 11.99186197745004, 48.40063515417987 11.99187136518159, 48.40063070226308 11.99187002407708, 48.40062892149626 11.99186465965905)), ((48.40062090804475 11.99193842040696, 48.40062981187967 11.99193842040696, 48.40063070226308 11.9919451259295, 48.40062090804475 11.99194780813851, 48.40062090804475 11.99193842040696)))",chimney,"MULTIPOLYGON (((4499493.505755964 5362533.611391421, 4499493.505815366 5362534.205445885, 4499494.200947614 5362534.304385491, 4499494.101575192 5362533.611331874, 4499493.505755964 5362533.611391421)), ((4499499.166038631 5362533.610828246, 4499499.166117043 5362534.402900849, 4499499.76194598 5362534.501850965, 4499499.761897024 5362534.006805609, 4499499.166038631 5362533.610828246)), ((4499505.124201819 5362533.313214276, 4499504.925663307 5362534.006297302, 4499505.620785692 5362534.006229235, 4499505.521434041 5362533.511193558, 4499505.124201819 5362533.313214276)), ((4499510.585791943 5362532.421600091, 4499510.585887966 5362533.411691039, 4499511.0824136 5362533.510651993, 4499511.280914521 5362532.421532718, 4499510.585791943 5362532.421600091)))",3,7.0
279,280,280,62,"MULTIPOLYGON (((48.40057282730936 11.99202290999093, 48.40057816961554 11.99196256028809, 48.40058351192115 11.99196524249711, 48.40059597729874 11.99196121918359, 48.40060131960249 11.9919813357512, 48.40062090804475 11.99195987807908, 48.40062446957891 11.99198401796021, 48.40064672916171 11.99197999464669, 48.40065029069401 11.9919639013926, 48.40066008490667 11.99196658360162, 48.40067433103082 11.99200949894585, 48.40068412523885 11.99200413452782, 48.40069035791568 11.99200681673684, 48.40069748097402 11.99202559219994, 48.4006413868627 11.99200949894585, 48.40057282730936 11.99202290999093)))",tree,"MULTIPOLYGON (((4499516.84138252 5362527.074502733, 4499512.372790589 5362527.668988097, 4499512.571454613 5362528.263023983, 4499512.273678737 5362529.649181061, 4499513.763285128 5362530.243092114, 4499512.17464355 5362532.421446222, 4499513.962139782 5362532.817310047, 4499513.664468841 5362535.292565642, 4499512.472869015 5362535.688716885, 4499512.671580577 5362536.777797099, 4499515.849433519 5362538.361635193, 4499515.452325724 5362539.450772259, 4499515.650998527 5362540.143815995, 4499517.041317708 5362540.935754273, 4499515.849081633 5362534.698301016, 4499516.84138252 5362527.074502733)))",3,7.0
