,id,pv_area_id,time_created,segment,gutter,azimuth,slope
964,1893,664,2020-11-18 18:23:13,"MULTIPOLYGON (((48.4115537241729 11.9870990734364, 48.41155995551788 11.98712857773544, 48.41163028064279 11.98708029797366, 48.41163918255046 11.98708968570519, 48.41168992339406 11.98705079367485, 48.41165787655089 11.98692070653812, 48.41153324974834 11.98701324274826, 48.4115537241729 11.9870990734364)))","MULTILINESTRING ((48.41163028064279 11.98708029797366, 48.41155995551788 11.98712857773544))",-1.53846817283973e+16,35.0
965,1894,664,2020-11-18 18:23:13,"MULTIPOLYGON (((48.4114967518407 11.98686974456649, 48.41146381468252 11.98689388444741, 48.41152523801519 11.98711919000381, 48.4115537241729 11.9870990734364, 48.41153324974834 11.98701324274826, 48.4114967518407 11.98686974456649)))","MULTILINESTRING ((48.41152523801519 11.98711919000381, 48.41146381468252 11.98689388444741))",9628806910056380.0,35.0
966,1895,657,2020-11-18 18:23:15,"MULTIPOLYGON (((48.40920699572406 11.99132985480107, 48.40926664131766 11.99130571492027, 48.40920343479001 11.99104956396033, 48.40914289888787 11.99106833942312, 48.40920699572406 11.99132985480107)))","MULTILINESTRING ((48.40920343479001 11.99104956396033, 48.40926664131766 11.99130571492027))",-8508391764069360.0,35.0
967,1896,657,2020-11-18 18:23:15,"MULTIPOLYGON (((48.40914289888787 11.99106833942312, 48.40908859456142 11.99110723145346, 48.40911708208461 11.99122524864965, 48.40912687466687 11.99121586091817, 48.40916426450954 11.99136338241344, 48.40920699572406 11.99132985480107, 48.40914289888787 11.99106833942312)))","MULTILINESTRING ((48.40908859456142 11.99110723145346, 48.40911708208461 11.99122524864965))",9462973620574130.0,35.0
968,1897,659,2020-11-18 18:23:16,"MULTIPOLYGON (((48.40921621425067 11.99167854197139, 48.40926962820872 11.99166244871757, 48.4092268970462 11.99148944623677, 48.40917526351095 11.9915068805951, 48.40921621425067 11.99167854197139)))","MULTILINESTRING ((48.4092268970462 11.99148944623677, 48.40926962820872 11.99166244871757))",-8507131217540250.0,35.0
969,1898,659,2020-11-18 18:23:16,"MULTIPOLYGON (((48.40917526351095 11.9915068805951, 48.40912808109676 11.99154174931195, 48.40917081234231 11.99171475179274, 48.40918149514792 11.99170804627028, 48.40919128771779 11.99170268185232, 48.40921621425067 11.99167854197139, 48.40917526351095 11.9915068805951)))","MULTILINESTRING ((48.40912808109676 11.99154174931195, 48.40917081234231 11.99171475179274))",9492870510803080.0,35.0
970,1899,659,2020-11-18 18:23:16,"MULTIPOLYGON (((48.40917081234231 11.99171475179274, 48.40915211742706 11.99173084504669, 48.4091708123426 11.99180460579432, 48.40920019005262 11.99178314812241, 48.40918149514792 11.99170804627028, 48.40917081234231 11.99171475179274)))","MULTILINESTRING ((48.40915211742706 11.99173084504669, 48.4091708123426 11.99180460579432))",9527189977653630.0,35.0
971,1900,659,2020-11-18 18:23:16,"MULTIPOLYGON (((48.40920019005262 11.99178314812241, 48.40923223844427 11.99177107818202, 48.40921710448382 11.99169731743441, 48.40919128771779 11.99170268185232, 48.40918149514792 11.99170804627028, 48.40920019005262 11.99178314812241)))","MULTILINESTRING ((48.40921710448382 11.99169731743441, 48.40923223844427 11.99177107818202))",-8731882208160090.0,35.0
972,1901,660,2020-11-18 18:23:18,"MULTIPOLYGON (((48.40469532984873 11.98957404095451, 48.40472471014418 11.9895485599691, 48.40463656920621 11.98937287527913, 48.40459739540733 11.98940506178702, 48.40468553641318 11.98958611089498, 48.40469532984873 11.98957404095451)))","MULTILINESTRING ((48.40463656920621 11.98937287527913, 48.40472471014418 11.9895485599691))",-7244977704979510.0,35.0
973,1902,660,2020-11-18 18:23:18,"MULTIPOLYGON (((48.40469622016111 11.98961829740305, 48.40471046515468 11.9896035452536, 48.40469532984873 11.98957404095451, 48.40468553641318 11.98958611089498, 48.4046819751634 11.98959013420847, 48.40469622016111 11.98961829740305)))","MULTILINESTRING ((48.40469532984873 11.98957404095451, 48.40471046515468 11.9896035452536))",-7194034340406380.0,35.0
974,1903,660,2020-11-18 18:23:18,"MULTIPOLYGON (((48.40465437546933 11.98963707286591, 48.40467129141279 11.989661212747, 48.40469622016111 11.98961829740305, 48.4046819751634 11.98959013420847, 48.40465437546933 11.98963707286591)))","MULTILINESTRING ((48.40467129141279 11.989661212747, 48.40465437546933 11.98963707286591))",1158654335481550.0,35.0
975,1904,660,2020-11-18 18:23:18,"MULTIPOLYGON (((48.40456356346621 11.98955526549101, 48.40459205352398 11.98962232071617, 48.40462321450605 11.98958745199926, 48.40464547233896 11.98964377838838, 48.40465437546933 11.98963707286591, 48.4046819751634 11.98959013420847, 48.40456356346621 11.98955526549101)))","MULTILINESTRING ((48.40464547233896 11.98964377838838, 48.40462321450605 11.98958745199926))",-7747801117544690.0,35.0
976,1905,660,2020-11-18 18:23:18,"MULTIPOLYGON (((48.40459739540733 11.98940506178702, 48.40455644094901 11.98946407038492, 48.40456267315135 11.98947614032545, 48.40462232419222 11.98948284584818, 48.40459739540733 11.98940506178702)))",,,35.0
977,1906,660,2020-11-18 18:23:18,"MULTIPOLYGON (((48.40456267315135 11.98947614032545, 48.40453329276244 11.98951637346037, 48.40456356346621 11.98955526549101, 48.40462232419222 11.98948284584818, 48.40456267315135 11.98947614032545)))","MULTILINESTRING ((48.40456267315135 11.98947614032545, 48.40453329276244 11.98951637346037))",455510460097023.0,35.0
978,1907,660,2020-11-18 18:23:18,"MULTIPOLYGON (((48.40459739540733 11.98940506178702, 48.40462232419222 11.98948284584818, 48.40468553641318 11.98958611089498, 48.40459739540733 11.98940506178702)))",,,35.0
979,1908,660,2020-11-18 18:23:18,"MULTIPOLYGON (((48.40462232419222 11.98948284584818, 48.40456356346621 11.98955526549101, 48.4046819751634 11.98959013420847, 48.40462232419222 11.98948284584818)))",,,35.0
980,1909,660,2020-11-18 18:23:18,"MULTIPOLYGON (((48.4046819751634 11.98959013420847, 48.40468553641318 11.98958611089498, 48.40462232419222 11.98948284584818, 48.4046819751634 11.98959013420847)))",,,35.0
981,1910,663,2020-11-18 18:23:22,"MULTIPOLYGON (((48.41232369374972 11.98525185917222, 48.41234327767729 11.98521162603726, 48.41226672228065 11.98516468737944, 48.41224802850365 11.98520357940991, 48.41232369374972 11.98525185917222)))","MULTILINESTRING ((48.41226672228065 11.98516468737944, 48.41234327767729 11.98521162603726))",-4064870178698630.0,35.0
982,1911,663,2020-11-18 18:23:22,"MULTIPOLYGON (((48.41224802850365 11.98520357940991, 48.41223378562152 11.98528538678442, 48.41231034106772 11.98533232544224, 48.41232369374972 11.98525185917222, 48.41224802850365 11.98520357940991)))","MULTILINESTRING ((48.41223378562152 11.98528538678442, 48.41231034106772 11.98533232544224))",1393512283258400.0,35.0
983,1912,665,2020-11-18 18:23:23,"MULTIPOLYGON (((48.41152852752225 11.9842962145951, 48.41151606482382 11.984231841579, 48.41141458273889 11.98427475692266, 48.41142971604533 11.98434047104327, 48.41152852752225 11.9842962145951)))","MULTILINESTRING ((48.41151606482382 11.984231841579, 48.41141458273889 11.98427475692266))",1.45114231259622e+16,35.0
984,1913,665,2020-11-18 18:23:23,"MULTIPOLYGON (((48.41142971604533 11.98434047104327, 48.4114430689591 11.98442630173138, 48.41154455098723 11.98438338638773, 48.41152852752225 11.9842962145951, 48.41142971604533 11.98434047104327)))","MULTILINESTRING ((48.41154455098723 11.98438338638773, 48.4114430689591 11.98442630173138))",-1654886695406460.0,35.0
985,1914,666,2020-11-18 18:23:24,"MULTIPOLYGON (((48.41142318269003 11.98469146435715, 48.41140858184252 11.98465310531989, 48.41134217492908 11.98470353429737, 48.41136157468696 11.98470064378748, 48.41139202587413 11.98468073552104, 48.41139697430341 11.98469536933955, 48.41142318269003 11.98469146435715)))","MULTILINESTRING ((48.41140858184252 11.98465310531989, 48.41134217492908 11.98470353429737))",2.89102354737574e+16,35.0
986,1915,666,2020-11-18 18:23:24,"MULTIPOLYGON (((48.41142140230129 11.98476388400021, 48.41144098657642 11.98474644964177, 48.41142318269003 11.98469146435715, 48.41139697430341 11.98469536933955, 48.41141606113401 11.98475181405968, 48.41142140230129 11.98476388400021)))","MULTILINESTRING ((48.41144098657642 11.98474644964177, 48.41142140230129 11.98476388400021))",-1.46613530240587e+16,35.0
987,1916,666,2020-11-18 18:23:24,"MULTIPOLYGON (((48.41131813963489 11.98482155149338, 48.41134395532149 11.98491006439055, 48.41144187677085 11.98483898585234, 48.41142140230129 11.98476388400021, 48.41141606113401 11.98475181405968, 48.41131813963489 11.98482155149338)))","MULTILINESTRING ((48.41144187677085 11.98483898585234, 48.41134395532149 11.98491006439055))",-1.52333265505304e+16,35.0
988,1917,666,2020-11-18 18:23:24,"MULTIPOLYGON (((48.41134484551672 11.98471158092438, 48.41129054354167 11.98475047295473, 48.41131813963489 11.98482155149338, 48.41141606113401 11.98475181405968, 48.41139697430341 11.98469536933955, 48.41136157468696 11.98470064378748, 48.41134484551672 11.98471158092438)))","MULTILINESTRING ((48.41134484551672 11.98471158092438, 48.41129054354167 11.98475047295473))",2.73011058923198e+16,35.0
989,1918,666,2020-11-18 18:23:24,"MULTIPOLYGON (((48.41134217492908 11.98470353429737, 48.41134484551672 11.98471158092438, 48.41136157468696 11.98470064378748, 48.41134217492908 11.98470353429737)))",,,35.0
990,1919,666,2020-11-18 18:23:24,"MULTIPOLYGON (((48.41136157468696 11.98470064378748, 48.41139697430341 11.98469536933955, 48.41139202587413 11.98468073552104, 48.41136157468696 11.98470064378748)))",,,35.0
991,1920,667,2020-11-18 18:23:27,"MULTIPOLYGON (((48.41108585128163 11.98506241604772, 48.41111522788568 11.98514288231791, 48.41123807531731 11.98503827616726, 48.41121095823112 11.98496424156343, 48.41108585128163 11.98506241604772)))","MULTILINESTRING ((48.41111522788568 11.98514288231791, 48.41123807531731 11.98503827616726))",-1478775840750560.0,35.0
992,1921,667,2020-11-18 18:23:27,"MULTIPOLYGON (((48.41121095823112 11.98496424156343, 48.41118555362507 11.98490282461247, 48.41105736486158 11.98500206634508, 48.41108585128163 11.98506241604772, 48.41121095823112 11.98496424156343)))","MULTILINESTRING ((48.41118555362507 11.98490282461247, 48.41105736486158 11.98500206634508))",2944593113299000.0,35.0
993,1922,668,2020-11-18 18:23:28,"MULTIPOLYGON (((48.41053629754754 11.98433180901527, 48.41052472481611 11.98426073047667, 48.41040454629784 11.98429694029776, 48.4104133344027 11.98436745005754, 48.41053629754754 11.98433180901527)))","MULTILINESTRING ((48.41052472481611 11.98426073047667, 48.41040454629784 11.98429694029776))",8282557156698530.0,35.0
994,1923,668,2020-11-18 18:23:28,"MULTIPOLYGON (((48.4104133344027 11.98436745005754, 48.41041967990506 11.98442166301642, 48.41042502117708 11.98445384952446, 48.41043481350747 11.98444848510649, 48.41043659393102 11.98446055504701, 48.41044015477788 11.98448067161454, 48.41055232132523 11.98444312068892, 48.41053629754754 11.98433180901527, 48.4104133344027 11.98436745005754)))",,,35.0
995,1924,668,2020-11-18 18:23:28,"MULTIPOLYGON (((48.41041967990506 11.98442166301642, 48.41036359651605 11.98444177958373, 48.41037160843267 11.98448067161429, 48.41043659393102 11.98446055504701, 48.41043481350747 11.98444848510649, 48.41042502117708 11.98445384952446, 48.41041967990506 11.98442166301642)))","MULTILINESTRING ((48.41036359651605 11.98444177958373, 48.41041967990506 11.98442166301642))",1.12846173712671e+16,35.0
996,1925,668,2020-11-18 18:23:28,"MULTIPOLYGON (((48.41037160843267 11.98448067161429, 48.41037962034813 11.98453833910787, 48.41044460583621 11.98451688143609, 48.41044015477788 11.98448067161454, 48.41043659393102 11.98446055504701, 48.41037160843267 11.98448067161429)))","MULTILINESTRING ((48.41044460583621 11.98451688143609, 48.41037962034813 11.98453833910787))",-1.7019306323247e+16,35.0
997,1926,669,2020-11-18 18:23:30,"MULTIPOLYGON (((48.41044452189463 11.98499187201006, 48.41038665810788 11.98503344624939, 48.41041336447973 11.98519706099863, 48.4104454121069 11.98522120087975, 48.41045342401063 11.9852520462833, 48.41048814224499 11.98522924750692, 48.41054956675557 11.98521717756662, 48.41050238561564 11.98498650759228, 48.41044452189463 11.98499187201006)))",,,35.0
998,1927,670,2020-11-18 18:23:31,"MULTIPOLYGON (((48.40962865197959 11.98765126518187, 48.40965624897449 11.98765126518197, 48.40966515122783 11.98770490936204, 48.40970699179708 11.98770490936219, 48.40967494370407 11.98753190688143, 48.40965535874872 11.98754129461288, 48.4096313226563 11.98737097434115, 48.40958414066515 11.98737902096798, 48.40962865197959 11.98765126518187)))","MULTILINESTRING ((48.4096313226563 11.98737097434115, 48.40958414066515 11.98737902096798))",1.09221233128162e+16,35.0
999,1928,670,2020-11-18 18:23:31,"MULTIPOLYGON (((48.40958414066515 11.98737902096798, 48.40953873908527 11.98740316084883, 48.4095841406661 11.98767674616722, 48.40962865197959 11.98765126518187, 48.40958414066515 11.98737902096798)))","MULTILINESTRING ((48.40953873908527 11.98740316084883, 48.4095841406661 11.98767674616722))",9054324611239220.0,35.0
1000,1929,671,2020-11-18 18:23:32,"MULTIPOLYGON (((48.40493538946224 11.988507610183, 48.40499414975886 11.98848347030221, 48.4049318282288 11.98813075981818, 48.40487128724185 11.98813612423596, 48.40493538946224 11.988507610183)))","MULTILINESTRING ((48.4049318282288 11.98813075981818, 48.40499414975886 11.98848347030221))",-8886665887081650.0,35.0
1001,1930,671,2020-11-18 18:23:32,"MULTIPOLYGON (((48.40487128724185 11.98813612423596, 48.40481163649314 11.98817501626628, 48.40487662909776 11.9885317500638, 48.40493538946224 11.988507610183, 48.40487128724185 11.98813612423596)))","MULTILINESTRING ((48.40481163649314 11.98817501626628, 48.40487662909776 11.9885317500638))",91433912145192.0,35.0
1002,1931,672,2020-11-18 18:23:34,"MULTIPOLYGON (((48.40222451060495 11.99079653705843, 48.4022770415519 11.99080592479014, 48.40228060296955 11.990634263414, 48.40222718167079 11.9906221934733, 48.40222451060495 11.99079653705843)))","MULTILINESTRING ((48.40228060296955 11.990634263414, 48.4022770415519 11.99080592479014))",-9990570704024860.0,35.0
1003,1932,672,2020-11-18 18:23:34,"MULTIPOLYGON (((48.40222718167079 11.9906221934733, 48.40217732174148 11.99062755789111, 48.40217376031662 11.99080458368524, 48.40222451060495 11.99079653705843, 48.40222718167079 11.9906221934733)))","MULTILINESTRING ((48.40217732174148 11.99062755789111, 48.40217376031662 11.99080458368524))",8012977437087060.0,35.0
1004,1933,673,2020-11-18 18:23:35,"MULTIPOLYGON (((48.40222451060495 11.99079653705843, 48.4022770415519 11.99080592479014, 48.40228060296955 11.990634263414, 48.40222718167079 11.9906221934733, 48.40222451060495 11.99079653705843)))","MULTILINESTRING ((48.40228060296955 11.990634263414, 48.4022770415519 11.99080592479014))",-9990570704024860.0,35.0
1005,1934,673,2020-11-18 18:23:35,"MULTIPOLYGON (((48.40222718167079 11.9906221934733, 48.40217732174148 11.99062755789111, 48.40217376031662 11.99080458368524, 48.40222451060495 11.99079653705843, 48.40222718167079 11.9906221934733)))","MULTILINESTRING ((48.40217732174148 11.99062755789111, 48.40217376031662 11.99080458368524))",8012977437087060.0,35.0
1006,1935,674,2020-11-18 18:23:37,"MULTIPOLYGON (((48.41082008395512 11.98618057895568, 48.41085836275673 11.98617789674682, 48.41083165661878 11.98606926728214, 48.41079070718045 11.98606524396847, 48.41082008395512 11.98618057895568)))","MULTILINESTRING ((48.41083165661878 11.98606926728214, 48.41085836275673 11.98617789674682))",-8512902369769790.0,35.0
1007,1936,674,2020-11-18 18:23:37,"MULTIPOLYGON (((48.41079070718045 11.98606524396847, 48.41075509894655 11.98610413599888, 48.410786256153 11.98621544767258, 48.41082008395512 11.98618057895568, 48.41079070718045 11.98606524396847)))","MULTILINESTRING ((48.410786256153 11.98621544767258, 48.41075509894655 11.98610413599888))",9667168608832990.0,35.0
1008,1937,675,2020-11-18 18:23:38,"MULTIPOLYGON (((48.40388375450315 11.99193494533882, 48.40385526404874 11.99189337109917, 48.40376534094798 11.99202345823545, 48.40379383145277 11.99206369137059, 48.40388375450315 11.99193494533882)))","MULTILINESTRING ((48.40385526404874 11.99189337109917, 48.40376534094798 11.99202345823545))",4702665653176250.0,35.0
1009,1938,675,2020-11-18 18:23:38,"MULTIPOLYGON (((48.40379383145277 11.99206369137059, 48.40382143161415 11.99211331223723, 48.40391135461573 11.99198590730997, 48.40388375450315 11.99193494533882, 48.40379383145277 11.99206369137059)))","MULTILINESTRING ((48.40391135461573 11.99198590730997, 48.40382143161415 11.99211331223723))",-1.33530697566006e+16,35.0
1010,1996,802,2021-01-05 10:58:37,"MULTIPOLYGON (((48.41031113571211 11.98736310829394, 48.41032893998803 11.98747576107209, 48.41029511185916 11.98748917211698, 48.41028977057353 11.98747173775845, 48.41028086842968 11.98747441996742, 48.41026573478123 11.98738054265228, 48.41028620971588 11.98737517823436, 48.41031113571211 11.98736310829394)))",,0.0,0.0
1011,1997,804,2021-01-05 10:58:38,"MULTIPOLYGON (((48.41002652369442 11.98762146031721, 48.41007192483891 11.98761341369037, 48.41004076719459 11.98744577562761, 48.4099935855833 11.98744845783644, 48.41002652369442 11.98762146031721)))","MULTILINESTRING ((48.41004076719459 11.98744577562761, 48.41007192483891 11.98761341369037))",1.78366433774921e+16,35.0
